Ticker,Name,Sector,Country,Exchange,Market Cap,Last Price,Total Return (YTD),Total Return (6M),Total Return (1Y),Total Return (3Y),Total Return (5Y),Total Return (10Y),CAGR Total Return (3Y),CAGR Total Return (5Y),CAGR Total Return (10Y),SMA (100D),SMA (150D),SMA (200D),SMA (250D),SMA (300D),Volatility (1Y),Volatility (6M),Buyback Yield (LTM),Div Yield (TTM),Total Revenues/CAGR (1Y FY),Total Revenues/CAGR (2Y FY),Total Revenues/CAGR (3Y FY),Total Revenues/CAGR (5Y FY),Total Revenues/CAGR (7Y FY),Total Revenues/CAGR (10Y FY),EBIT/CAGR (1Y FY),EBIT/CAGR (2Y FY),EBIT/CAGR (3Y FY),EBIT/CAGR (5Y FY),EBIT/CAGR (7Y FY),EBIT/CAGR (10Y FY),Gross Profit/CAGR (1Y FY),Gross Profit/CAGR (2Y FY),Gross Profit/CAGR (3Y FY),Gross Profit/CAGR (5Y FY),Gross Profit/CAGR (7Y FY),Gross Profit/CAGR (10Y FY),Net Income/CAGR (1Y FY),Net Income/CAGR (2Y FY),Net Income/CAGR (3Y FY),Net Income/CAGR (5Y FY),Net Income/CAGR (7Y FY),Net Income/CAGR (10Y FY),Total Equity/CAGR (1Y FY),Total Equity/CAGR (2Y FY),Total Equity/CAGR (3Y FY),Total Equity/CAGR (5Y FY),Total Equity/CAGR (7Y FY),Total Equity/CAGR (10Y FY),Tangible Book Value/CAGR (1Y FY),Tangible Book Value/CAGR (2Y FY),Tangible Book Value/CAGR (3Y FY),Tangible Book Value/CAGR (5Y FY),Tangible Book Value/CAGR (7Y FY),Tangible Book Value/CAGR (10Y FY)
CRRX,CareRx Corporation,Consumer Staples,Canada,TSX,152.38,4.18,-26.54,-17.39,-34.07,22.94,-69.26,-70.97,7.11,-20.99,-11.62,4.78,4.93,5.02,5.27,5.43,40.74,37.44,-32.39,,61.92,45.17,30.23,9.43,9.95,2.71,-612.61,50.33,-10.57,6.77,-5.31,2.69,59.99,38.26,29.74,3.67,6.52,-1.57,24.47,-11.96,-12.24,2.93,-12.41,9.73,,,,,,,-15.00,-1.17,-2.82,-7.48,-16.71,-14.32
CRS,Crestview Exploration Inc.,Materials,Canada,CNSX,3.06,0.1850,-37.29,-36.21,-53.75,,,,,,,0.2203,0.252,0.275,0.306,0.355,83.37,105.66,-7.54,,,,,,,,461.13,185.86,54.65,,,,,,,,,,337.62,182.03,56.49,,,,,,,,,,417.73,95.27,46.35,,,
CRUZ,Cruz Battery Metals Corp.,Materials,Canada,CNSX,11.26,0.1300,-51.85,-45.83,36.84,225.00,-39.53,-72.14,48.02,-9.56,-11.98,0.2020,0.2168,0.2153,0.1920,0.1758,117.62,101.67,-3.72,,,,,,,,55.93,-15.64,-22.29,8.68,-1.88,-11.14,,,,,,,24.19,-21.97,-23.59,8.35,-1.67,-11.44,,,,,,,28.45,4.37,-8.81,21.50,27.70,3.26
CRVC,Cross River Ventures Corp.,Materials,Canada,CNSX,1.71,0.0400,-68.00,-76.47,-79.49,,,,,,,0.0907,0.1117,0.1168,0.1284,0.1348,104.52,128.15,-124.15,,,,,,,,67.79,436.91,256.18,,,,,,,,,,70.25,439.16,241.27,,,,,,,,,,31.52,654.77,549.87,,,
CRWN,Crown Capital Partners Inc.,Financials,Canada,TSX,33.80,7.85,4.67,6.80,31.93,2.97,-13.06,,0.98,-2.76,,7.51,7.04,6.56,6.24,5.93,41.85,39.66,58.21,,5.74,37.12,13.21,20.88,60.38,,114.70,16.87,-17.29,3.36,242.66,,33.60,7.91,-8.14,8.09,80.86,,-115.00,210.12,-34.19,-16.98,170.68,,,,,,,,-14.56,-17.65,-15.26,-8.87,150.28,
CS,Capstone Copper Corp.,Materials,Canada,TSX,1271.27,2.40,-56.99,-60.26,-56.76,352.83,128.57,2.56,65.29,17.95,0.25,5.43,5.56,5.54,5.49,5.47,59.18,64.36,-0.37,,75.15,37.78,24.10,8.47,2.78,9.26,848.24,389.03,79.91,16.75,32.11,13.35,177.65,92.41,46.28,18.77,9.21,8.50,1706.39,276.02,115.48,10.13,40.35,14.09,,,,,,,30.47,15.56,11.06,7.53,-0.59,-0.25
CSHUN,Chartwell Retirement Residences,Health Care,Canada,TSX,,10.81,-6.21,-8.38,-14.99,-17.63,-10.58,83.01,-6.25,-2.21,6.22,12.04,12.05,12.00,12.17,12.35,19.79,19.29,,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSM,ClearStream Energy Services Inc.,Energy,Canada,TSX,4.22,0.0500,-9.09,-23.08,-33.33,-9.09,-61.54,-83.33,-3.12,-17.37,-16.38,0.0563,0.0568,0.0596,0.0614,0.0657,104.45,117.90,,,-0.95,-8.42,0.97,7.55,-5.00,-4.66,-81.56,-66.02,31.24,-15.04,-39.64,-21.63,19.74,-10.54,14.56,10.71,-13.68,-11.56,-366.25,40.55,-33.44,-27.27,-8.43,-10.91,,,,,,,5.02,-0.31,3.11,5.44,24.50,9.00
CSO,Corsa Coal Corp.,Materials,United States,TSXV,21.02,0.265,-59.23,-55.83,-40.45,-59.23,-82.21,,-25.81,-29.16,,0.55,0.57,0.63,0.59,0.56,116.77,114.36,,,2.33,-24.73,-20.92,6.27,-0.95,12.59,-73.07,93.36,2.02,-23.44,-17.11,24.98,-119.53,-54.95,-52.50,-25.09,-15.65,-9.58,-102.73,-24.51,-14.26,-46.65,-37.76,-9.03,,,,,,,109.51,-5.06,-4.06,28.36,-8.16,13.59
CSOCA,Canso Select Opportunities Corporation,Financials,Canada,TSXV,3.79,1.85,-27.73,-26.00,-13.95,-33.93,,,-12.86,,,2.26,2.11,2.30,2.53,,75.59,84.89,,,-363.16,187.58,6.79,,,,-301.07,108.33,1.65,,,,-363.16,187.58,6.79,,,,-319.81,117.58,2.93,,,,,,,,,,19.75,4.82,1.91,,,
CSPN,CareSpan Health Inc.,Health Care,Canada,TSXV,5.92,0.250,-44.44,-58.33,,,,,,,,0.297,,,,,165.62,166.74,-47.74,,67.42,978.40,450.56,,,,15.49,92.36,43.68,,,,-40.73,6.22,3.41,,,,12.90,160.61,72.36,,,,,,,,,,-93.83,-62.07,-43.01,,,
CSS,Cascada Silver Corp.,Materials,Canada,CNSX,1.73,0.0350,-12.50,-12.50,-53.33,,,,,,,0.0382,0.0368,0.0378,0.0486,,181.18,185.96,-1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSTR,CryptoStar Corp.,Information Technology,Canada,TSXV,14.83,0.0450,-64.00,-60.87,-62.50,-57.14,,,-24.57,,,0.0687,0.0835,0.1053,0.1161,0.1268,106.01,105.19,-50.68,,787.33,-30.89,-31.90,89.71,,,-38.57,-37.93,-22.11,46.90,,,-3497.78,96.31,-17.90,92.03,,,-33.44,27.34,-44.34,61.48,,,,,,,,,5291.95,161.82,62.71,173.14,,
CSU,Constellation Software Inc.,Information Technology,Canada,TSX,31212.87,1917.84,-18.17,-9.67,-0.38,64.91,229.00,2477.97,18.11,26.84,38.34,2025.95,2072.88,2098.65,2097.90,2051.13,26.17,30.33,,0.27,28.65,20.96,18.61,19.16,17.32,20.77,26.45,29.35,22.27,20.84,24.57,26.31,25.94,20.60,18.33,18.89,18.60,21.87,-28.90,-3.52,-6.48,8.43,17.03,7.03,,,,,,,85.31,34.31,50.92,34.45,20.82,68.52
CSWA,Corby Spirit and Wine Limited,Consumer Staples,Canada,TSX,366.99,16.95,3.83,3.03,-1.14,11.64,2.66,76.72,3.73,0.53,5.85,17.97,17.65,17.66,17.80,17.85,15.80,18.60,,5.49,4.19,3.23,3.12,2.68,2.19,0.01,15.92,10.26,6.76,3.80,4.19,-0.22,5.15,2.55,2.45,1.51,1.46,0.94,14.78,9.11,6.01,3.76,2.94,0.58,,,,,,,16.66,11.88,4.46,4.93,0.69,-0.95
CSX,Clean Seed Capital Group Ltd.,Industrials,Canada,TSXV,15.07,0.2200,-29.03,-43.59,-55.10,12.82,-42.86,10.00,4.10,-10.57,0.96,0.282,0.303,0.328,0.359,0.391,64.16,71.61,-12.15,,-99.86,,,-62.89,,,-205.37,-7.87,-21.77,19.20,12.98,29.79,-99.86,,,-47.72,,,-256.47,-6.87,-19.22,21.96,14.75,31.68,,,,,,,-129.58,-77.11,-48.61,-9.00,11.06,17.69
CTA,Centaurus Energy Inc.,Energy,Canada,TSXV,6.23,0.0150,50.00,50.00,0.00,-89.29,-91.18,-95.71,-52.47,-38.43,-27.00,0.0106,0.0106,0.0118,0.0133,0.0175,463.76,584.31,,,-19.46,-13.76,-10.40,-19.63,9.42,64.53,25.93,138.53,-28.99,5.09,-6.17,14.77,-13.13,-36.38,-16.07,-33.83,-0.87,48.76,63.26,246.21,4.00,22.64,11.03,28.70,,,,,,,-306.89,-15.27,-11.90,-24.05,-12.02,-5.00
CTC,Canadian Tire Corporation Limited,Consumer Discretionary,Canada,TSX,7805.26,282.94,-16.70,-12.02,10.61,30.56,27.70,331.42,9.18,5.01,15.72,330.66,306.93,285.09,269.43,259.64,64.93,73.17,2.46,1.75,9.56,5.87,5.04,5.14,3.90,4.60,27.93,14.80,14.60,12.02,9.97,9.88,14.90,9.54,7.65,5.97,5.56,5.99,49.99,20.36,17.67,11.00,9.33,9.22,,,,,,,29.41,24.46,9.53,-5.54,-3.78,-1.80
CTEK,Cleantek Industries Inc.,Energy,Canada,TSXV,6.33,0.300,-70.00,-71.43,,,,,,,,0.92,,,,,111.84,103.35,-126.42,,15.93,-15.42,5.04,,,,-43.83,-35.90,-21.87,,,,36.02,-20.40,3.59,,,,-73.39,-50.49,-4.42,,,,,,,,,,-158.24,-40.56,1.44,,,
CTM,Canterra Minerals Corporation,Materials,Canada,TSXV,4.41,0.0750,-72.22,-73.21,-81.25,-62.50,-78.57,-88.46,-27.87,-26.48,-19.39,0.1973,0.2226,0.2457,0.258,0.277,102.32,99.21,-69.36,,,,,,,,2526.46,499.97,175.26,36.36,18.14,13.92,,,,,,,1518.54,461.18,174.87,37.87,16.41,13.87,,,,,,,25.65,389.54,263.88,144.27,27.31,-5.02
CTOC,C2C Gold Corp.,Materials,Canada,CNSX,7.97,0.0950,-62.75,-63.46,-77.38,18.75,-54.76,-81.00,5.88,-14.65,-15.28,0.1967,0.2109,0.2341,0.267,0.250,145.83,159.20,-44.01,,,,,,,,268.17,117.99,12.23,24.39,-16.01,-11.55,,,,,,,226.61,88.27,6.25,17.76,-17.44,-13.13,,,,,,,52.25,37.23,24.70,27.71,18.62,-2.42
CTS,Converge Technology Solutions Corp.,Information Technology,Canada,TSX,861.51,5.22,-51.98,-44.70,-51.03,521.43,,,83.65,,,7.86,8.64,9.24,9.65,9.52,55.61,63.75,-38.34,,61.03,49.04,49.29,,,,53.95,88.73,78.16,74.03,,,48.37,46.27,56.63,,,,-481.94,21.29,-4.37,37.33,,,,,,,,,-148.29,-44.25,-12.02,191.07,,
CTX,Crescita Therapeutics Inc.,Health Care,Canada,TSX,10.33,0.65,0.00,-4.41,-18.75,-38.10,8.33,,-14.76,1.61,,0.69,0.67,0.68,0.70,0.73,51.11,53.79,1.19,,7.22,-13.36,0.28,36.77,53.63,,-279.59,-45.13,243.22,-34.28,-26.95,,-11.17,-22.18,-3.24,132.94,6.53,,-3086.49,-22.82,-22.74,-42.03,-30.84,,,,,,,,1.62,11.36,17.73,13.19,34.56,
CTZ,NamSys Inc.,Information Technology,Canada,TSXV,12.78,0.61,-12.86,-7.58,-41.90,-29.07,-19.74,1933.33,-10.80,-4.30,34.31,0.73,0.82,0.89,0.92,0.93,64.77,77.86,,,4.83,9.91,15.34,15.70,20.51,14.02,-216.62,2.96,7.65,11.01,22.77,23.56,7.96,4.32,10.16,11.64,17.56,12.25,-216.13,-1.25,3.34,10.10,2.15,52.99,,,,,,,37.41,1.95,13.55,33.30,36.18,11.55
CU,Canadian Utilities Limited,Utilities,Canada,TSX,8316.74,40.32,12.56,16.17,20.89,28.55,23.45,73.84,8.72,4.30,5.68,38.39,37.53,36.91,36.60,36.36,11.84,12.33,0.57,4.38,8.72,-5.12,-7.05,0.67,-0.34,1.60,-12.25,-16.64,-7.61,-5.84,-2.39,-0.58,4.36,-5.68,-4.18,-0.69,0.07,1.64,-7.96,-35.72,-14.74,-8.71,-8.12,-2.30,,,,,,,-3.21,-3.12,0.59,0.61,1.50,4.37
CUAU,Forte Minerals Corp.,Materials,Canada,CNSX,4.21,0.1500,,,,,,,,,,,,,,,145.20,145.20,-54.65,,,,,,,,-42.16,111.13,,,,,,,,,,,-39.87,139.25,,,,,,,,,,,-30.15,110.79,,,,
CUB,CubicFarm Systems Corp.,Consumer Staples,Canada,TSX,60.30,0.400,-65.81,-64.29,-70.80,-57.45,,,-24.74,,,0.82,0.92,1.04,1.09,1.14,65.26,72.88,-56.82,,8.05,,,,,,92.86,,,,,,-97.07,,,,,,84.05,,,,,,,,,,,,121.62,,,,,
CUCO,African Energy Metals Inc.,Materials,Canada,TSXV,2.87,0.0600,-52.00,-45.45,-67.57,-76.00,,,-37.69,,,0.0794,0.0988,0.1163,0.1362,0.1456,151.22,168.59,-55.58,,,,,,,,95.55,-21.13,-36.19,110.77,,,416.52,244.50,119.37,,,,-50.11,-58.14,-59.77,60.01,,,,,,,,,-108.89,-72.68,-43.11,-3.61,,
CUI,Currie Rose Resources Inc.,Materials,Canada,TSXV,1.50,0.0300,-57.14,-53.85,-25.00,-53.85,-20.00,-76.00,-22.68,-4.36,-13.28,0.0499,0.0465,0.0459,0.0446,0.0418,300.23,177.35,-28.30,,,,,,,,684.31,112.52,82.12,55.58,19.88,1.17,,,,,,,349.32,423.24,81.62,28.81,20.40,4.66,,,,,,,-129.54,-54.37,-37.34,-15.14,-6.01,-26.43
CULT,Cult Food Science Corp.,Industrials,Canada,CNSX,9.79,0.0800,,,,,,,,,,0.1583,,,,,162.95,162.95,-66.82,,,,,,,,2539.53,230.27,37.08,161.27,80.13,36.82,,,,,,,1136.28,227.42,36.53,140.03,76.61,35.82,,,,,,,-5172.47,763.30,172.28,78.14,47.10,27.43
CUPU,Caribbean Utilities Company Ltd.,Utilities,Cayman Islands,TSX,571.02,15.25,4.08,4.08,5.99,6.93,,,2.26,,,15.09,15.05,15.00,14.96,14.94,24.41,23.34,-0.18,4.59,11.85,-1.18,0.66,4.18,-2.19,-0.94,4.74,1.27,2.11,2.36,2.56,1.91,4.53,2.91,3.79,3.82,4.07,3.72,16.32,2.07,4.24,3.76,5.52,4.05,,,,,,,2.82,11.92,8.88,6.19,7.46,5.54
CUR,Consolidated Uranium Inc.,Materials,Canada,TSXV,97.90,1.66,-38.21,-42.24,-14.34,195.54,-48.60,-85.81,43.41,-12.44,-17.72,2.21,2.34,2.45,2.38,2.34,88.54,97.05,-26.83,10.35,,,,,,,2658.53,156.94,195.23,,,,7366.42,,,,,,2222.94,164.92,192.05,,,,,,,,,,164.26,262.63,30.64,,,
CURA,Curaleaf Holdings Inc.,Health Care,United States,CNSX,3741.32,6.86,-39.29,-33.62,-60.23,-19.29,,,-6.88,,,7.66,8.60,9.63,10.70,11.83,50.94,52.00,0.17,,93.04,133.95,150.39,218.20,,,142.46,496.93,103.43,173.87,,,76.07,120.35,145.82,184.21,,,77.97,23.00,21.68,500.76,,,,,,,,,5.06,-3.57,-25.30,11.98,,
CUSN,Cornish Metals Inc.,Materials,Canada,TSXV,122.40,0.300,-48.28,-26.83,22.45,400.00,87.50,-62.50,70.58,13.37,-9.33,0.373,0.391,0.364,0.337,0.321,104.11,110.44,-0.62,,,,,,,,72.78,8.70,12.82,23.59,60.69,4.12,,,,,,,82.13,-20.09,107.47,19.99,80.03,4.56,,,,,,,148.72,71.43,32.94,22.38,65.01,3.55
CUU,Copper Fox Metals Inc.,Materials,Canada,TSXV,80.51,0.2000,-16.67,-35.48,-49.37,135.29,66.67,-82.13,32.94,10.74,-15.80,0.2441,0.2478,0.253,0.275,0.315,81.73,82.81,-3.06,,,,,,,,9.15,6.21,-14.83,-4.39,-12.21,-11.72,,,,,,,60.24,-42.25,-3.66,-1.93,-3.28,-15.48,,,,,,,4.48,3.17,1.51,0.81,1.04,2.47
CVE,Cenovus Energy Inc.,Energy,Canada,TSX,32152.18,21.23,37.61,14.50,100.62,76.58,146.34,-20.91,20.83,19.72,-2.32,23.71,21.71,20.04,18.16,16.96,44.85,48.73,1.71,0.91,242.29,50.22,30.53,33.32,13.05,11.44,-265.58,63.15,36.82,47.98,9.70,5.83,771.67,51.44,37.27,57.10,13.95,10.45,-124.67,-48.28,-39.64,1.50,-3.33,-8.82,,,,,,,36.11,7.72,8.72,11.47,10.12,8.99
CVG,Clairvest Group Inc.,Financials,Canada,TSX,797.67,68.74,35.96,2.56,5.20,52.96,128.81,388.23,15.22,17.99,17.15,61.88,62.10,61.53,59.20,57.15,39.23,46.35,0.04,1.14,136.92,80.46,27.28,26.21,22.06,25.35,211.22,117.02,39.40,36.12,31.03,29.39,136.92,80.46,27.28,26.21,22.06,25.35,214.97,117.98,40.43,36.33,30.22,30.86,,,,,,,37.45,18.66,14.83,16.47,14.84,14.06
CVGR,City View Green Holdings Inc.,Health Care,Canada,CNSX,3.40,0.0150,-80.00,-76.92,-76.92,-88.89,,,-51.86,,,0.0336,0.0412,0.0474,0.0526,0.0607,165.76,192.18,-37.78,,,,,,,,-52.33,-23.44,-14.67,,,,,,,,,,-17.62,-56.61,4.21,,,,,,,,,,-93.41,-65.14,-44.38,,,
CVO,Coveo Solutions Inc.,Information Technology,Canada,TSX,432.99,5.43,-67.09,-58.39,,,,,,,,7.55,9.27,,,,71.20,74.88,-45.44,,33.35,24.86,24.95,,,,145.17,73.13,79.23,,,,34.72,23.82,24.00,,,,-169.71,160.14,46.30,,,,,,,,,,-120.80,-22.57,,,,
CVV,CanAlaska Uranium Ltd.,Energy,Canada,TSXV,28.19,0.360,-18.18,-28.00,-29.41,50.00,-7.69,7.46,14.44,-1.59,0.72,0.466,0.466,0.51,0.51,0.53,96.85,105.78,-48.19,,,,,,,,-12.75,36.56,55.32,33.96,28.41,-9.24,,,,,,,-8.81,44.93,48.72,18.06,26.97,-9.12,,,,,,,248.72,110.55,73.06,30.48,18.65,-3.03
CVW,CVW CleanTech Inc.,Materials,Canada,TSXV,115.55,1.29,235.06,207.14,186.67,59.26,12.17,89.71,16.75,2.32,6.60,1.46,1.20,0.97,0.86,0.81,97.66,105.95,-4.00,,,,,,,,-32.05,529.18,-32.80,,,,,,,,,,-32.92,2543.93,-33.17,,,,,,,,,,-166.08,-54.81,3.95,,,
CVX,CEMATRIX Corporation,Materials,Canada,TSXV,19.03,0.1850,-43.08,-42.19,-58.89,-7.50,-13.95,105.56,-2.55,-2.96,7.46,0.2360,0.259,0.291,0.316,0.348,54.13,56.51,-17.83,,-14.92,0.11,8.77,18.68,14.59,11.19,104.84,136.19,81.58,27.40,38.66,19.59,-30.62,-17.85,-3.56,24.25,10.91,5.41,-81.03,170.41,19.32,11.40,18.34,16.48,,,,,,,-510.41,868.48,124.26,44.45,34.73,25.96
CVYP,Cavalry Capital Corp.,Financials,Canada,TSXV,0.33,0.1100,,,,,,,,,,,,,,,347.86,347.86,-58.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWB,Canadian Western Bank,Financials,Canada,TSX,1711.71,24.34,-31.69,-37.50,-26.25,-7.14,4.11,29.38,-2.43,0.81,2.61,32.00,34.00,35.26,35.29,35.27,24.65,27.16,-6.75,4.93,22.82,10.92,9.61,11.31,,,,,,,,,,,,,,,31.92,11.56,10.65,13.64,,,6.05,9.49,10.93,8.57,11.07,10.01,12.96,12.71,12.03,9.62,10.69,11.71
CWC,CWC Energy Services Corp.,Energy,Canada,TSXV,82.30,0.2100,27.27,16.67,27.27,31.25,2.44,-57.11,9.44,0.48,-8.10,0.2430,0.2190,0.2034,0.1945,0.1856,98.67,92.86,,,51.17,-2.72,-10.83,7.02,-4.69,-0.65,-147.44,38.56,43.63,-11.43,-16.79,-12.36,61.90,2.58,-6.21,8.19,-7.66,-3.16,-118.67,64.01,39.02,-9.34,-14.28,-9.70,,,,,,,3.35,-5.29,-3.93,1.08,0.78,4.75
CWEB,Charlotte's Web Holdings Inc.,Health Care,United States,TSX,72.61,0.65,-49.22,-52.90,-84.45,-97.04,,,-69.00,,,0.97,1.11,1.36,1.76,2.26,91.13,99.08,-11.35,,0.91,0.79,11.40,45.51,,,3.40,40.63,44.33,118.72,,,-9.10,-3.08,-3.14,37.68,,,348.88,197.44,126.78,195.23,,,,,,,,,-16.50,-8.41,1.82,93.59,,
CWL,The Caldwell Partners International Inc.,Industrials,Canada,TSX,39.75,2.00,0.00,3.09,7.53,68.56,109.04,394.52,18.97,15.86,17.30,2.19,2.11,2.20,2.19,2.09,50.01,52.93,-0.72,,109.98,30.19,21.31,15.59,14.93,13.31,768.18,55.48,27.09,77.95,31.48,51.25,130.01,28.61,17.13,16.76,14.68,14.33,58.78,272.89,30.89,38.68,12.62,37.47,,,,,,,13.51,18.36,17.07,12.56,4.50,7.34
CWRK,CurrencyWorks Inc.,Information Technology,United States,CNSX,5.07,0.0900,-73.53,-75.68,-89.77,-66.04,,,-30.18,,,0.1736,0.2270,0.279,0.389,0.58,158.77,174.40,-112.87,,148.21,37.47,-27.53,,,,1559.04,121.41,36.11,166.84,146.63,94.40,-1052.76,127.77,33.30,,,,466.94,122.43,78.20,203.60,150.94,110.51,,,,,,,-129.32,-4.37,-11.34,58.87,99.55,81.48
CXB,Calibre Mining Corp.,Materials,Canada,TSX,334.32,0.97,-27.61,-31.21,-44.89,67.24,-33.10,-28.15,18.35,-7.71,-3.25,1.29,1.28,1.34,1.37,1.46,67.22,75.31,-2.04,,35.17,138.34,,,,,-3.29,230.53,322.19,163.88,94.13,46.44,22.52,186.87,,,,,-8.22,695.36,296.31,148.61,77.81,38.35,,,,,,,25.77,36.81,126.41,67.89,51.66,40.98
CXC,CMX Gold & Silver Corp.,Materials,Canada,CNSX,4.53,0.0900,,12.50,100.00,,-5.26,,,-1.05,,0.0795,0.0810,0.0847,,,195.84,155.50,-6.90,,,,,,,,124.61,11.50,10.25,1.67,-6.37,-7.34,,,,,,,-166.62,-31.14,142.27,-18.54,-16.41,-13.50,,,,,,,-158.74,-10.92,15.23,10.81,145.44,13.16
CXI,Currency Exchange International Corp.,Financials,United States,TSX,83.53,17.05,26.30,27.91,33.73,-21.25,-28.96,148.91,-7.63,-6.60,9.54,16.88,15.72,15.27,14.87,14.56,37.55,45.21,-0.04,,20.99,-14.90,-8.18,2.44,4.66,,-76.06,-48.14,-41.23,-22.79,-18.26,,21.98,-15.53,-8.69,2.27,4.56,,-86.72,-37.80,-35.55,-20.85,-14.61,,,,,,,,0.83,-9.15,-6.26,0.78,8.09,
CXXI,C21 Investments Inc.,Health Care,Canada,CNSX,31.35,0.340,-46.88,-47.69,-69.64,-56.41,-75.71,-43.33,-24.14,-24.62,-5.51,0.53,0.57,0.61,0.68,0.78,73.76,73.76,-1.70,,-8.70,-6.47,133.66,,,78.18,29.68,187.39,-6.74,196.87,104.98,53.89,8.93,19.65,368.80,,107.52,71.09,-279.42,-41.99,-22.57,189.47,103.06,63.07,,,,,,,-352.86,13.78,18.52,150.36,104.38,47.97
CYBN,Cybin Inc.,Health Care,Canada,NEOE,99.81,0.79,-47.33,-40.60,-15.96,,,,,,,0.87,1.04,1.34,,,74.49,76.06,-31.07,,,,,,,,105.70,471.64,,,,,,,,,,,109.90,489.83,,,,,,,,,,,-16.16,494.52,,,,
CYL,Ceylon Graphite Corp.,Materials,Canada,TSXV,13.04,0.1100,-43.59,-52.17,-33.33,-8.33,-52.17,,-2.84,-13.69,,0.1700,0.1785,0.1812,0.1727,0.1753,92.91,83.86,-3.60,,,,,,,,160.57,64.62,46.77,50.38,,,,,,,,,75.81,68.91,59.56,52.48,,,,,,,,,813.12,63.71,8.75,33.29,,
CYM,Cymat Technologies Ltd.,Materials,Canada,TSXV,20.03,0.470,-29.85,-36.49,-51.04,42.42,123.81,34.29,12.49,17.45,2.99,0.63,0.62,0.64,0.68,0.71,86.14,92.67,-39.43,,146.09,25.33,10.87,25.11,26.78,8.40,-90.09,-62.43,-39.34,-28.64,-25.11,-27.32,444.28,80.83,10.54,32.36,74.92,11.64,-70.08,-36.80,-21.35,-18.54,-15.90,-18.21,,,,,,,-423.31,74.62,211.27,-2.66,9.94,11.26
CYP,Cypress Development Corp.,Materials,Canada,TSXV,120.22,1.07,-51.80,-49.53,-4.46,435.00,1088.89,613.33,74.72,63.94,21.68,1.39,1.54,1.64,1.60,1.50,77.41,79.35,-18.86,,,,,,,,221.57,55.49,24.92,38.27,22.98,24.13,,,,,,,211.54,29.55,8.76,18.19,18.92,21.10,,,,,,,415.14,158.41,106.91,93.92,57.09,12.45
CZO,Ceapro Inc.,Materials,Canada,TSXV,32.30,0.54,-11.48,-1.82,-11.48,45.95,-38.64,468.42,13.40,-9.29,18.91,0.53,0.53,0.56,0.57,0.59,70.74,75.05,-0.01,,13.72,15.54,14.04,4.69,9.88,11.51,11.80,183.69,119.87,-14.35,2.61,12.75,27.12,33.39,16.43,0.71,10.67,11.55,53.14,58.42,108.07,-4.72,8.62,17.28,,,,,,,11.90,10.43,5.44,3.97,44.61,49.67
DAC,Datable Technology Corporation,Information Technology,Canada,TSXV,1.85,0.0150,-72.73,-66.67,-78.57,-72.73,-94.23,,-35.12,-43.44,,0.0244,0.0366,0.0461,0.0525,0.0613,215.18,281.09,-19.12,,79.38,50.43,35.46,39.62,41.55,14.30,69.23,39.43,26.28,18.87,8.05,30.64,18.45,14.28,18.07,24.95,44.13,8.94,86.72,43.94,28.17,21.02,-1.75,31.15,,,,,,,1225.43,104.76,263.40,48.90,7.32,
DAN,Arianne Phosphate Inc.,Materials,Canada,TSXV,60.55,0.415,-8.79,-21.70,22.06,-27.19,-52.30,-53.89,-10.02,-13.74,-7.44,0.58,0.55,0.54,0.497,0.490,90.59,89.51,-7.76,,,,,,,,67.90,-13.40,-5.31,-12.27,-17.54,-10.29,-14.35,-31.89,-44.30,-23.74,-11.58,,49.35,102.39,66.01,22.70,6.55,9.89,,,,,,,89.60,27.77,19.21,11.51,6.77,9.35
DAU,Desert Gold Ventures Inc.,Materials,Canada,TSXV,9.34,0.0750,-48.28,-48.28,-48.28,-57.14,-55.88,-98.30,-24.57,-15.07,-33.40,0.1086,0.1179,0.1240,0.1295,0.1360,97.86,104.12,-12.76,,,,,,,,65.60,-23.48,40.45,54.35,15.75,4.63,,,,,,,53.62,-24.95,32.57,51.76,16.25,-11.77,,,,,,,-71.00,341.59,42.07,43.32,59.59,-12.45
DB,Decibel Cannabis Company Inc.,Health Care,Canada,TSXV,29.48,0.0950,-34.48,-34.48,-70.77,,,,,,,0.0987,0.1128,0.1343,0.1665,0.1871,80.95,81.79,-30.17,,75.25,190.05,624.38,,,,-238.28,44.88,37.87,,,,139.20,275.13,354.54,,,,-118.92,-48.34,-13.48,,,,,,,,,,61.95,15.21,62.24,,,
DBG,Doubleview Gold Corp.,Materials,Canada,TSXV,30.91,0.250,4.17,0.00,-60.94,117.39,400.00,233.33,29.48,37.90,12.76,0.282,0.279,0.284,0.336,0.372,94.78,88.43,-9.33,,,,,,,,101.58,113.91,38.72,46.61,18.55,24.50,,,,,,,141.48,145.12,39.33,24.64,19.81,22.96,,,,,,,33.72,51.31,35.65,24.07,19.12,34.55
